name,slug,operator,address,zip,city,state,country,countryName,region,Laser,Dome,70mm,_geoloc.lat,_geoloc.lng
Regal UA Colorado Center & IMAX,regal-ua-colorado-center-imax,REGL,2000 South Colorado Boulevard at I-25,80222,Denver,CO,US,United States of America,NA,FALSE,FALSE,TRUE,39.67996,-104.94050
AMC Destin Commons 14 & IMAX,amc-destin-commons-14,AMC,4000 Legendary Drive,32541,Destin,FL,US,United States of America,NA,FALSE,FALSE,FALSE,30.39357,-86.42620
"IMAX Dome Theatre, Michigan Science Center",imax-dome-theatre-michigan-science-center,,5020 John R. Street,48202-4027,Detroit,MI,US,United States of America,NA,FALSE,FALSE,FALSE,42.35810,-83.06218
Regal Dickson City & IMAX,regal-dickson-city-imax,REGL,3909 Commerce Blvd,18519,Dickson City,PA,US,United States of America,NA,FALSE,FALSE,FALSE,41.47069,-75.63301
AMC South Bay Center 12 & IMAX,amc-south-bay-center-12-imax,AMC,25 District Avenue,2125,Dorchester,MA,US,United States of America,NA,FALSE,FALSE,FALSE,42.32515,-71.06305
Regal Arbor Place 18 & IMAX,regal-arbor-place-18-imax,REGL,6600 Douglas Boulevard,30135,Douglasville,GA,US,United States of America,NA,FALSE,FALSE,FALSE,33.73026,-84.74454
Regal Downingtown & IMAX,regal-downingtown-imax,REGL,100 Quarry Road,19335,Downingtown,PA,US,United States of America,NA,FALSE,FALSE,FALSE,40.01584,-75.67332
Regal Hacienda Crossings & IMAX,regal-hacienda-crossings-imax,REGL,5000 Dublin Boulevard,94568,Dublin,CA,US,United States of America,NA,TRUE,FALSE,TRUE,37.70612,-121.88660
AMC Southpoint 17 & IMAX,amc-southpoint-17,AMC,8030 Renaissance Parkway,27713,Durham,NC,US,United States of America,NA,TRUE,FALSE,FALSE,35.90368,-78.94668
AMC Monmouth Mall 15 & IMAX,amc-monmouth-mall-15-imax,AMC,180 State Rt. 35 S.,7724,Eatontown,NJ,US,United States of America,NA,FALSE,FALSE,FALSE,40.29150,-74.05100
AMC Eden Prairie Mall 18 & IMAX,amc-eden-prairie-mall-18-imax,AMC,8251 Flying Cloud Drive Suite 4000,55344,Eden Prairie,MN,US,United States of America,NA,FALSE,FALSE,FALSE,44.85300,-93.43000
AMC Southdale 16 & IMAX,amc-southdale-16-imax,AMC,400 Southdale Center,55435,Edina,MN,US,United States of America,NA,TRUE,FALSE,FALSE,44.87975,-93.32629
AMC Edinburg 18 & IMAX,amc-edinburg-18-imax,AMC,3003 S. Expressway 281,78539,Edinburg,TX,US,United States of America,NA,TRUE,FALSE,FALSE,26.27065,-98.15642
AMC Showplace Edwardsville 12 & IMAX,amc-showplace-edwardsville-12-imax,AMC,6633 Center Grove Road,62025,Edwardsville,IL,US,United States of America,NA,FALSE,FALSE,FALSE,38.78164,-89.95537
Regal Parkway Plaza & IMAX,regal-parkway-plaza-imax,REGL,405 Parkway Plaza,92020,El Cajon,CA,US,United States of America,NA,FALSE,FALSE,FALSE,32.80715,-116.96740
Regal El Dorado Hills & IMAX,regal-el-dorado-hills-imax,REGL,2101 Vine Street,95762,El Dorado Hills,CA,US,United States of America,NA,TRUE,FALSE,FALSE,38.65315,-121.06480
Premiere Cinema El Paso Bassett + IMAX,premiere-cinema-el-paso-bassett-imax,PRCM,6101 Gateway West,79925,El Paso,TX,US,United States of America,NA,FALSE,FALSE,FALSE,31.78180,-106.41060
AMC Jersey Gardens 20 & IMAX,amc-jersey-gardens-20-imax,AMC,651 Kapkowski Road,7201,Elizabeth,NJ,US,United States of America,NA,TRUE,FALSE,FALSE,40.66280,-74.17440
AMC Bay Street 16 & IMAX,amc-bay-street-16-imax,AMC,5614 Shellmound Street,94608,Emeryville,CA,US,United States of America,NA,FALSE,FALSE,FALSE,37.83295,-122.29300
Regal Escondido & IMAX,regal-escondido-imax,REGL,350 W. Valley Parkway,92025,Escondido,CA,US,United States of America,NA,TRUE,FALSE,FALSE,33.12097,-117.08560
Regal Valley River Center & IMAX,regal-valley-river-center-imax,REGL,500 Valley River Center,97401,Eugene,OR,US,United States of America,NA,FALSE,FALSE,FALSE,44.06955,-123.10670
Showplace Cinemas East & IMAX,showplace-cinemas-east-imax,SHOW,1801 Morgan Center Drive,47715,Evansville,IN,US,United States of America,NA,TRUE,FALSE,FALSE,37.99236,-87.49583
Regal Goldstream & IMAX,regal-goldstream-imax,REGL,1855 Airport Way,99701,Fairbanks,AK,US,United States of America,NA,FALSE,FALSE,FALSE,64.83659,-147.75800
Regal Edwards Fairfield & IMAX,regal-edwards-fairfield-imax,REGL,1549 Gateway Boulevard,94533,Fairfield,CA,US,United States of America,NA,FALSE,FALSE,FALSE,38.26256,-122.05610
Regal UA Farmingdale & IMAX,regal-ua-farmingdale-imax,REGL,20 Michael Avenue,11735,Farmingdale,NY,US,United States of America,NA,FALSE,FALSE,FALSE,40.72709,-73.42438
AMC Fayetteville 14 & IMAX,amc-fayetteville-14-imax,AMC,4761 Lake Valley Drive,28303,Fayetteville,NC,US,United States of America,NA,TRUE,FALSE,FALSE,35.08393,-78.96701
Malco Razorback & IMAX,malco-razorback-imax,MALCO,3956 N Steele Blvd,72703,Fayetteville,AR,US,United States of America,NA,FALSE,FALSE,FALSE,36.12679,-94.15515
AMC Fitchburg 18 & IMAX,amc-fitchburg-18-imax,AMC,6091 McKee Road,53719-5108,Fitchburg,WI,US,United States of America,NA,FALSE,FALSE,FALSE,43.01526,-89.46664
"Autonation IMAX, Museum of Discovery & Science",autonation-imax,VZ,401 SW 2nd Street,33312,Fort Lauderdale,FL,US,United States of America,NA,TRUE,FALSE,TRUE,26.12054,-80.14756
Regal Gulf Coast & IMAX,regal-gulf-coast-imax,REGL,10028 Gulf Center Drive,33913,Fort Myers,FL,US,United States of America,NA,TRUE,FALSE,FALSE,26.48807,-81.79129
AMC Jefferson Point 18 & IMAX,amc-jefferson-point-18-imax,AMC,4250 West Jefferson Boulevard,46804,Fort Wayne,IN,US,United States of America,NA,FALSE,FALSE,FALSE,41.06989,-85.19585
AMC Thoroughbred 20 & IMAX,amc-thoroughbred-20-imax,AMC,633 Frazier Drive,37067,Franklin,TN,US,United States of America,NA,TRUE,FALSE,FALSE,35.94413,-86.82414
Regal Westview & IMAX,regal-westview-imax,REGL,5243 Buckeystown Pike,21704,Frederick,MD,US,United States of America,NA,TRUE,FALSE,FALSE,39.37466,-77.41000
Regal Fredericksburg & IMAX,regal-fredericksburg-imax,REGL,"3301 Plank Road, Route 3W",22401,Fredericksburg,VA,US,United States of America,NA,FALSE,FALSE,FALSE,38.29661,-77.51670
AMC Fresh Meadows 7 & IMAX,amc-fresh-meadows-7-imax,AMC,190-02 Horace Harding Blvd.,11365,Fresh Meadows,NY,US,United States of America,NA,TRUE,FALSE,FALSE,40.74110,-73.78427
Regal Edwards Fresno & IMAX,regal-edwards-fresno-imax,REGL,250 E. Paseo del Centro,93270-4321,Fresno,CA,US,United States of America,NA,TRUE,FALSE,FALSE,36.84788,-119.79042
AMC Stonebriar 24 & IMAX,amc-stonebriar-24-imax,AMC,2601 Preston Road,75034,Frisco,TX,US,United States of America,NA,TRUE,FALSE,FALSE,33.10541,-96.80568
Regal Virginia Gateway & IMAX,regal-virginia-gateway-and-imax,REGL,8001 Gateway Promenade Place,20155,Gainesville,VA,US,United States of America,NA,TRUE,FALSE,FALSE,38.78710,-77.60690
AMC Rio Cinemas 18 & IMAX,amc-rio-cinemas-18-imax,AMC,9811 Washingtonian Blvd.,20878,Gaithersburg,MD,US,United States of America,NA,TRUE,FALSE,FALSE,39.11627,-77.19758
Regal Waugh Chapel & IMAX,regal-waugh-chapel-imax,REGL,1419 South Main Chapel Way,21054,Gambrills,MD,US,United States of America,NA,FALSE,FALSE,FALSE,39.03767,-76.67985
AMC Firewheel 18 & IMAX,amc-firewheel-18-imax,AMC,100 Coneflower Drive,75040,Garland,TX,US,United States of America,NA,TRUE,FALSE,FALSE,32.95055,-96.61487
Galaxy Uptown Luxury+  & IMAX,galaxy-uptown-luxury-imax,GLXY,4649 Point Fosdick Drive N.W.,98335,Gig Harbor,WA,US,United States of America,NA,FALSE,FALSE,FALSE,47.30032,-122.57918
AMC Magic Johnson Capital Center 12 & IMAX,amc-magic-johnson-capital-center-12-imax,AMC,800 Shopper's Way,20774,Glenarden,MD,US,United States of America,NA,FALSE,FALSE,FALSE,38.90136,-76.84761
AMC The Americana at Brand 18 & IMAX,amc-americana-brand-18-imax,AMC,322 Americana Way,91210,Glendale,CA,US,United States of America,NA,TRUE,FALSE,FALSE,34.14450,-118.25670
AMC Westgate 20 & IMAX,amc-westgate-20-imax,AMC,9400 West Hanna Lane,85305,Glendale,AZ,US,United States of America,NA,TRUE,FALSE,FALSE,33.53516,-112.26130
AMC Glendora 12 & IMAX,amc-glendora-12-imax,AMC,1337 E. Gladstone Road,91740,Glendora,CA,US,United States of America,NA,FALSE,FALSE,FALSE,34.11688,-117.83630
NCG Trillium & IMAX,ncg-trillium-imax,NCG,8220 Trillium Circle Avenue,48439,Grand Blanc,MI,US,United States of America,NA,TRUE,FALSE,FALSE,42.92484,-83.63127
"Grand Canyon IMAX, Grand Canyon Visitor Center",grand-canyon-imax-grand-canyon-visitor-center,,450 State Route 64,86023,Grand Canyon,AZ,US,United States of America,NA,TRUE,FALSE,FALSE,35.97323,-112.12670
Celebration! Cinema Grand Rapids North & IMAX,celebration-cinema-grand-rapids-north-imax,CELE,2121 Celebration Dr. NE,49525,Grand Rapids,MI,US,United States of America,NA,FALSE,FALSE,TRUE,43.00135,-85.59298
AMC Grapevine Mills 30 & IMAX,amc-grapevine-mills-30-imax,AMC,3150 Grapevine Mills Parkway,76051,Grapevine,TX,US,United States of America,NA,FALSE,FALSE,FALSE,32.96660,-97.04453
Golden Ticket Cinemas Greenville Grande IMAX,greenville-grande-and-imax,GOLD,"750 Greenville Blvd, SW",27834,Greenville,NC,US,United States of America,NA,TRUE,FALSE,FALSE,35.57310,-77.40440
AMC Grove City 14 & IMAX,amc-grove-city-14,AMC,4218 Buckeye Parkway,43123,Grove City,OH,US,United States of America,NA,FALSE,FALSE,FALSE,39.87729,-83.03951
AMC Hampton Towne Center 24 & IMAX,amc-hampton-towne-center-24-imax,AMC,1 Town Center Way,23666,Hampton,VA,US,United States of America,NA,TRUE,FALSE,FALSE,37.06192,-76.42698
"Riverside IMAX, Virginia Air & Space Center",riverside-imax-virginia-air-space-center,,600 Settlers Landing Road,23669,Hampton,VA,US,United States of America,NA,FALSE,FALSE,FALSE,37.02437,-76.34441
AMC Elmwood Palace 20 & IMAX,amc-elmwood-palace-20-imax,AMC,1200 Elmwood Park Blvd.,70123,Harahan,LA,US,United States of America,NA,TRUE,FALSE,FALSE,29.96255,-90.18926
AMC Westbank Palace 16 & IMAX,amc-westbank-palace-16-imax,AMC,1151 Manhattan Blvd.,70058,Harvey,LA,US,United States of America,NA,FALSE,FALSE,FALSE,29.89762,-90.06264
Regal Sunset Station & IMAX,regal-sunset-station-imax,REGL,West Sunset Rd - across from the Galleria Mall,89014,Henderson,NV,US,United States of America,NA,TRUE,FALSE,FALSE,36.06099,-115.04100
EPIC Hendersonville & IMAX,epic-hendersonville-and-imax,,200 Thompson Street,28792,Hendersonville,NC,US,United States of America,NA,TRUE,FALSE,FALSE,35.33820,-82.44660
Regal Streets Of Indian Lake & IMAX,regal-streets-indian-lake-imax,REGL,300 Indian Lake Blvd.,37075,Hendersonville,TN,US,United States of America,NA,FALSE,FALSE,FALSE,36.32340,-86.59789
CinemaWest Civic Plaza & IMAX,cinema-west-civic-plaza-and-imax,CWST,9711 9th Ave,92345,Hesperia,CA,US,United States of America,NA,TRUE,FALSE,FALSE,34.42790,-117.31940
Regal Palladium & IMAX,regal-palladium-imax,REGL,5830 Samet Drive,27265,High Point,NC,US,United States of America,NA,TRUE,FALSE,FALSE,36.02807,-79.96210
AMC Highland Village 12 & IMAX,amc-highland-village-12-imax,AMC,4090 Barton Creek,75077,Highland Village,TX,US,United States of America,NA,FALSE,FALSE,FALSE,33.07387,-97.08507
AMC Highlands Ranch 24 & IMAX,amc-highlands-ranch-24-imax,AMC,103 W. Centennial Blvd.,80129,Highlands Ranch,CO,US,United States of America,NA,TRUE,FALSE,FALSE,39.56027,-104.99110
AMC Quarry 14 & IMAX,amc-quarry-14-imax,AMC,9201 W. 63rd Street,60525,Hodgkins,IL,US,United States of America,NA,FALSE,FALSE,FALSE,41.77560,-87.87880
TCL Chinese Theatres IMAX,tcl-chinese-theatres-imax,CHNS,6925 Hollywood Boulevard,90028,Hollywood,CA,US,United States of America,NA,TRUE,FALSE,TRUE,34.10168,-118.34040
Hooky Homestead & IMAX,evo-entertainment-homestead-and-imax,HOOK,100 S. Krome Ave.,33030,Homestead,FL,US,United States of America,NA,TRUE,FALSE,FALSE,25.46910,-80.47740
Regal Dole Cannery & IMAX,regal-dole-cannery-imax,REGL,735 B Iwilei Road,96817,Honolulu,HI,US,United States of America,NA,TRUE,FALSE,FALSE,21.31588,-157.87050
Apple Cinemas Hooksett & IMAX,apple-cinemas-hooksett-imax,APPL,38 Cinemagic Way,3106,Hooksett,NH,US,United States of America,NA,TRUE,FALSE,FALSE,43.04129,-71.43512
AMC Patton Creek 15 & IMAX,amc-patton-creek-15-imax,AMC,4450 Creekside Avenue,35244,Hoover,AL,US,United States of America,NA,FALSE,FALSE,FALSE,33.37337,-86.81553
AMC Gulf Pointe 30 & IMAX,amc-gulf-pointe-30-imax,AMC,11801 South Sam Houston Parkway,77089,Houston,TX,US,United States of America,NA,TRUE,FALSE,FALSE,29.60644,-95.20506
AMC Willowbrook 24 & IMAX,amc-willowbrook-24-imax,AMC,17145 Tomball Parkway,77064,Houston,Texas,US,United States of America,NA,TRUE,FALSE,FALSE,29.95324,-95.54120
Regal Edwards Houston Marq*E & IMAX,regal-edwards-houston-marqe-imax,REGL,7620 Katy Freeway,77024,Houston,TX,US,United States of America,NA,TRUE,FALSE,FALSE,29.78441,-95.46476
Regal Greenway Grand Palace & IMAX,regal-greenway-grand-palace-and-imax,REGL,3839 Weslayan Street,77027,Houston,TX,US,United States of America,NA,TRUE,FALSE,FALSE,29.73040,-95.44120
Showbiz Cinemas Liberty Lakes & IMAX,showbiz-cinemas-liberty-lakes-and-imax,HOOK,7102 East Sam Houston Pkwy,77049,Houston,TX,US,United States of America,NA,TRUE,FALSE,FALSE,29.83010,-95.16960
AMC Deerbrook 24 & IMAX,amc-deerbrook-24-imax,AMC,"20131 Highway 59 N, Suite 8000",77338,Humble,Texas,US,United States of America,NA,FALSE,FALSE,FALSE,30.00989,-95.27172
AMC Valley Bend 18 & IMAX,amc-valley-bend-18-imax,AMC,1485 Four Mile Road Post South East,35802,Huntsville,AL,US,United States of America,NA,FALSE,FALSE,FALSE,34.67214,-86.54532
Hooky Hutto & IMAX,hooky-hutto-and-imax,HOOK,"150 Alliance Blvd, Suite 100",78364,Hutto,TX,US,United States of America,NA,TRUE,FALSE,FALSE,30.54100,-97.56710
AMC Independence 20 & IMAX,amc-independence-20-imax,AMC,19200 E. 39th Street S.,64057,Independence,MO,US,United States of America,NA,TRUE,FALSE,FALSE,39.04795,-94.34935
AMC Castleton Square 14 & IMAX,amc-castleton-square-14-imax,AMC,6020 E 82nd Street,46250,Indianapolis,IN,US,United States of America,NA,FALSE,FALSE,FALSE,39.90556,-86.06399
AMC Showplace Indianapolis 17 & IMAX,amc-showplace-indianapolis-17-imax,AMC,4325 South Meridian Street,46217,Indianapolis,IN,US,United States of America,NA,FALSE,FALSE,FALSE,39.70270,-86.15810
AMC Showplace Traders Point 12 & IMAX,amc-showplace-traders-point-12-imax,AMC,5920 W. 86th Street,46278,Indianapolis,IN,US,United States of America,NA,FALSE,FALSE,FALSE,39.91086,-86.26515
"IMAX, Indiana State Museum",imax-indiana-state-museum,VZ,650 West Washington Street,46204,Indianapolis,IN,US,United States of America,NA,FALSE,FALSE,TRUE,39.76744,-86.16852
Cinepolis Luxury Cinemas Inglewood & IMAX,cinepolis-luxury-cinemas-inglewood-imax,CPLS,"1233 District Dr, Suite 100",90305,Inglewood,CA,US,United States of America,NA,TRUE,FALSE,FALSE,33.94630,-118.34320
Regal Irvine Spectrum & IMAX,regal-edwards-irvine-spectrum-imax,REGL,500 Spectrum Centre Drive,92618,Irvine,CA,US,United States of America,NA,TRUE,FALSE,TRUE,33.65156,-117.74680
Regal Issaquah Highlands & IMAX,regal-issaquah-highlands-imax,REGL,940 NE Park Drive,98029,Issaquah,WA,US,United States of America,NA,FALSE,FALSE,FALSE,47.54314,-122.01560
AMC Regency 24 & IMAX,amc-regency-24-imax,AMC,9451 Regency Square Blvd.,32225,Jacksonville,FL,US,United States of America,NA,FALSE,FALSE,FALSE,30.32630,-81.54985
AMC Barry Woods 24 & IMAX,amc-barry-woods-24-imax,AMC,8101 Roanridge Road,64151,Kansas City,MO,US,United States of America,NA,TRUE,FALSE,FALSE,39.24254,-94.65739
AMC Legends 14 & IMAX,amc-legends-14-imax,AMC,1841 Village West Parkway,66111,Kansas City,KS,US,United States of America,NA,TRUE,FALSE,FALSE,39.12578,-94.82925
AMC Katy Mills 20 & IMAX,amc-katy-mills-20-and-imax,AMC,5000 Katy Mills Circle,77494,Katy,TX,US,United States of America,NA,TRUE,FALSE,FALSE,29.76790,-95.81920
"IMAX, Kennedy Space Center",imax-kennedy-space-center,,State Road 405,32899,Kennedy Space Center,FL,US,United States of America,NA,TRUE,FALSE,FALSE,28.52446,-80.68200
AMC Barrett Commons 24 & IMAX,amc-barrett-commons-24-imax,AMC,2600 Cobb Place Ln. NW,30144,Kennesaw,GA,US,United States of America,NA,TRUE,FALSE,FALSE,34.00492,-84.57523
AMC Kent Station 14 & IMAX,amc-kent-station-14-imax,AMC,426 Ramsay Way,98032,Kent,WA,US,United States of America,NA,TRUE,FALSE,FALSE,47.38473,-122.23440
Regal UA King of Prussia & IMAX,regal-ua-king-prussia-imax,REGL,Located on Mall Boulevard across from The Plaza King of Prussia,19406,King of Prussia,PA,US,United States of America,NA,TRUE,FALSE,TRUE,40.09069,-75.39572
NCG Kingsport & IMAX,ncg-kingsport-and-imax,,2101 Fort Henry Dr,37664,Kingsport,TN,US,United States of America,NA,TRUE,FALSE,FALSE,36.52860,-82.52030
Regal Pinnacle & IMAX,regal-pinnacle-imax,REGL,11240 Parkside Drive,37922,Knoxville,TN,US,United States of America,NA,TRUE,FALSE,FALSE,35.90045,-84.15642
EVO Entertainment Kyle & IMAX,evo-entertainment-kyle-and-imax,EVO,3200 Kyle Crossing,78640,Kyle,Texas,US,United States of America,NA,TRUE,FALSE,FALSE,30.03560,-97.85190
Regal Martin Village & IMAX,regal-martin-village-imax,REGL,5400 East Martin Way,98516,Lacey,WA,US,United States of America,NA,TRUE,FALSE,FALSE,47.04947,-122.81170
Goodrich Eastside 10 & IMAX,goodrich-eastside-10-imax,GOOD,300 Farabee Drive North,49705,Lafayette,IN,US,United States of America,NA,FALSE,FALSE,FALSE,40.41913,-86.85226
Lakeside 18 Cinemas & IMAX,lakeside-18-cinemas-imax,COBB,1650 Town Center Drive,33803,Lakeland,FL,US,United States of America,NA,FALSE,FALSE,FALSE,28.00042,-81.97879
Emagine Lakeville  & IMAX,emagine-lakeville-and-imax,EMAG,20653 Keokuk Avenue,55034,Lakeville,MN,US,United States of America,NA,TRUE,FALSE,FALSE,44.64990,-93.29850
Regal UA Colorado Mills & IMAX,regal-ua-colorado-mills-imax,REGL,14500 West Colfax Avenue,80401,Lakewood,CO,US,United States of America,NA,FALSE,FALSE,FALSE,39.73480,-105.15935
Cinemark Lancaster & IMAX,cinemark-lancaster-imax,CNMK,2600 West Avenue I,93534,Lancaster,CA,US,United States of America,NA,FALSE,FALSE,FALSE,34.70393,-118.17740
NCG Eastwood Towne Center & IMAX,ncg-eastwood-towne-center-and-imax,NCG,2500 Showtime Dr,48912,Lansing,MI,US,United States of America,NA,TRUE,FALSE,FALSE,42.76550,-84.51560
AMC Town Square 18 & IMAX,amc-town-square-18-imax,AMC,6587 Las Vegas Blvd South,89119,Las Vegas,NV,US,United States of America,NA,TRUE,FALSE,FALSE,36.06946,-115.17247
Brenden Theatres & IMAX at the Palms,brenden-theatres-imax-palms,BRND,4321 West Flamingo Road,89103,Las Vegas,NV,US,United States of America,NA,FALSE,FALSE,TRUE,36.11530,-115.19810
Regal Red Rock & IMAX,regal-red-rock-imax,REGL,11011 West Charleston Boulevard,89135,Las Vegas,NV,US,United States of America,NA,TRUE,FALSE,FALSE,36.15889,-115.33520
AMC CLASSIC Patriot 13 & IMAX,amc-classic-patriot-13-imax,AMC,2803 NW 67th Street,73505,Lawton,OK,US,United States of America,NA,FALSE,FALSE,FALSE,34.63446,-98.47600
AMC Town Center 20 & IMAX,amc-town-center-20-imax,AMC,11701 Nall Avenue,66211,Leawood,KS,US,United States of America,NA,TRUE,FALSE,FALSE,38.91640,-94.64890
Regal Hamburg Pavilion & IMAX,regal-hamburg-pavilion-imax,REGL,1949 Starshoot Road,40509,Lexington,KY,US,United States of America,NA,FALSE,FALSE,FALSE,38.02496,-84.42022
AMC Aviation 12 & IMAX,amc-aviation-12,AMC,Located at Aviation Plaza on US 1 and South Stiles St.,7036,Linden,NJ,US,United States of America,NA,FALSE,FALSE,FALSE,40.62160,-74.24531
Penn Cinema & IMAX,penn-cinema-imax,PENN,541 Airport Road,17543,Lititz,PA,US,United States of America,NA,FALSE,FALSE,FALSE,40.11549,-76.29239
AMC Chenal 9 & IMAX,amc-chenal-9-imax,AMC,17825 Chenal Parkway,72211,Little Rock,AR,US,United States of America,NA,FALSE,FALSE,FALSE,34.77820,-92.46378
Regal Live Oak Stadium 18 & IMAX,regal-live-oak-stadium-18-and-imax,REGL,7901 Pat Booker Road,78233,Live Oak,TX,US,United States of America,NA,FALSE,FALSE,FALSE,29.56310,-98.33310
AMC Livonia 20 & IMAX,amc-livonia-20-imax,AMC,19500 Haggerty Road,48152,Livonia,MI,US,United States of America,NA,FALSE,FALSE,FALSE,42.42840,-83.43112
AMC DINE-IN Yorktown 18 & IMAX,amc-dine-yorktown-18-imax,AMC,80 Yorktown Shopping Center,60148,Lombard,IL,US,United States of America,NA,TRUE,FALSE,FALSE,41.84004,-88.00193
Regal Edwards Long Beach & IMAX,regal-edwards-long-beach-imax,REGL,7501 East Carson Boulevard,90808,Long Beach,CA,US,United States of America,NA,TRUE,FALSE,FALSE,33.83120,-118.08720
AMC Century City 15 & IMAX,amc-century-city-15-imax,AMC,10250 Santa Monica Boulevard,90067,Los Angeles,CA,US,United States of America,NA,TRUE,FALSE,FALSE,34.06012,-118.42010
AMC The Grove & IMAX,amc-grove-imax,AMC,189 The Grove Drive,90036,Los Angeles,CA,US,United States of America,NA,TRUE,FALSE,FALSE,34.07310,-118.35650
"IMAX, California Science Center",imax-california-science-center,,700 Exposition Park Drive,90037,Los Angeles,CA,US,United States of America,NA,TRUE,FALSE,FALSE,34.01636,-118.28480
Regal LA Live & IMAX,regal-la-live-and-imax,REGL,1000 W Olympic Blvd.,90015,Los Angeles,CA,US,United States of America,NA,TRUE,FALSE,TRUE,34.04590,-118.26700
AMC Stonybrook 20 & IMAX,amc-stonybrook-20-imax,AMC,2745 South Hurstborne Parkway,40220,Louisville,KY,US,United States of America,NA,FALSE,FALSE,FALSE,38.21036,-85.59643
Metrolux 12 & IMAX,metrolux-12-imax,MTRO,6085 Skypond Drive,80538,Loveland,CO,US,United States of America,NA,TRUE,FALSE,FALSE,40.41076,-104.98970
Premiere Cinema Lubbock + IMAX,premiere-cinema-lubbock-imax,PRCM,6002 Slide Road at South Plains Mall,79401,Lubbock,TX,US,United States of America,NA,FALSE,FALSE,FALSE,33.53000,-101.90000
AMC Alderwood Mall 16 & IMAX,amc-alderwood-mall-16-imax,AMC,18733 33rd Avenue West,98037,Lynnwood,WA,US,United States of America,NA,TRUE,FALSE,FALSE,47.82772,-122.27520
AmStar Macon 16 & IMAX,amstar-16-imax,STKO,5996 Zebulon Road,31210,Macon,GA,US,United States of America,NA,FALSE,FALSE,FALSE,32.87966,-83.75854
Malco Grandview Cinema & IMAX,malco-grandview-cinema-imax,MALCO,221 Grandview Blvd.,39110,Madison,MS,US,United States of America,NA,FALSE,FALSE,FALSE,32.46121,-90.13757
